number,incident_state,active,reassignment_count,reopen_count,sys_mod_count,made_sla,caller_id,opened_by,opened_at,sys_created_by,sys_created_at,sys_updated_by,sys_updated_at,contact_type,location,category,subcategory,u_symptom,cmdb_ci,impact,urgency,priority,assignment_group,assigned_to,knowledge,u_priority_confirmation,notify,problem_id,rfc,vendor,caused_by,closed_code,resolved_by,resolved_at,closed_at
INC0000135,Active,true,0,0,4,true,Caller 5331,Opened by  40,29/2/2016 09:45,Created by 62,29/2/2016 07:46,Updated by 133,29/2/2016 15:25,Phone,Location 204,Category 53,Subcategory 271,Symptom 470,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,Resolver 216,true,false,Do Not Notify,?,?,?,?,code 9,Resolved by 32,29/2/2016 16:17,5/3/2016 17:00
INC0000135,Resolved,true,0,0,5,true,Caller 5331,Opened by  40,29/2/2016 09:45,Created by 62,29/2/2016 07:46,Updated by 133,29/2/2016 15:27,Phone,Location 204,Category 53,Subcategory 271,Symptom 470,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,Resolver 216,true,false,Do Not Notify,?,?,?,?,code 9,Resolved by 32,29/2/2016 16:17,5/3/2016 17:00
INC0000135,Resolved,true,0,0,6,true,Caller 5331,Opened by  40,29/2/2016 09:45,Created by 62,29/2/2016 07:46,Updated by 823,29/2/2016 16:17,Phone,Location 204,Category 53,Subcategory 271,Symptom 470,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,Resolver 216,true,false,Do Not Notify,?,?,?,?,code 9,Resolved by 32,29/2/2016 16:17,5/3/2016 17:00
INC0000135,Closed,false,0,0,7,true,Caller 5331,Opened by  40,29/2/2016 09:45,Created by 62,29/2/2016 07:46,Updated by 908,5/3/2016 17:00,Phone,Location 204,Category 53,Subcategory 271,Symptom 470,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,Resolver 216,true,false,Do Not Notify,?,?,?,?,code 9,Resolved by 32,29/2/2016 16:17,5/3/2016 17:00
INC0000137,New,true,0,0,1,true,Caller 899,Opened by  24,29/2/2016 09:48,Created by 13,29/2/2016 08:18,Updated by 750,29/2/2016 11:10,Phone,Location 51,Category 32,Subcategory 9,Symptom 470,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,?,true,false,Do Not Notify,?,?,?,?,code 6,Resolved by 15,29/2/2016 11:03,5/3/2016 12:00
INC0000137,New,true,0,0,1,true,Caller 899,Opened by  24,29/2/2016 09:48,Created by 13,29/2/2016 08:18,Updated by 60,29/2/2016 09:52,Phone,Location 51,Category 32,Subcategory 9,Symptom 470,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,?,true,false,Do Not Notify,?,?,?,?,code 6,Resolved by 15,29/2/2016 11:03,5/3/2016 12:00
INC0000137,Resolved,true,0,0,2,true,Caller 899,Opened by  24,29/2/2016 09:48,Created by 13,29/2/2016 08:18,Updated by 60,29/2/2016 11:03,Phone,Location 51,Category 32,Subcategory 9,Symptom 470,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,?,true,false,Do Not Notify,?,?,?,?,code 6,Resolved by 15,29/2/2016 11:03,5/3/2016 12:00
INC0000137,Closed,false,0,0,3,true,Caller 899,Opened by  24,29/2/2016 09:48,Created by 13,29/2/2016 08:18,Updated by 908,5/3/2016 12:00,Phone,Location 51,Category 32,Subcategory 9,Symptom 470,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,?,true,false,Do Not Notify,?,?,?,?,code 6,Resolved by 15,29/2/2016 11:03,5/3/2016 12:00
INC0000139,New,true,0,0,0,true,Caller 3284,Opened by  131,29/2/2016 09:50,Created by 62,29/2/2016 10:16,Updated by 265,29/2/2016 10:16,Phone,Location 204,Category 53,Subcategory 303,Symptom 4,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,?,true,false,Do Not Notify,?,?,?,?,code 6,Resolved by 208,1/3/2016 09:56,6/3/2016 10:00
INC0000139,New,true,0,0,2,true,Caller 3284,Opened by  131,29/2/2016 09:50,Created by 62,29/2/2016 10:16,Updated by 265,29/2/2016 10:18,Phone,Location 204,Category 53,Subcategory 303,Symptom 4,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,?,true,false,Do Not Notify,?,?,?,?,code 6,Resolved by 208,1/3/2016 09:56,6/3/2016 10:00
INC0000139,New,true,1,0,3,true,Caller 3284,Opened by  131,29/2/2016 09:50,Created by 62,29/2/2016 10:16,Updated by 723,29/2/2016 17:19,Phone,Location 204,Category 53,Subcategory 303,Symptom 4,?,2 - Medium,2 - Medium,3 - Moderate,Group 54,?,true,false,Do Not Notify,?,?,?,?,code 6,Resolved by 208,1/3/2016 09:56,6/3/2016 10:00
INC0000139,New,true,1,0,4,true,Caller 3284,Opened by  131,29/2/2016 09:50,Created by 62,29/2/2016 10:16,Updated by 874,1/3/2016 09:54,Phone,Location 204,Category 53,Subcategory 303,Symptom 4,?,2 - Medium,2 - Medium,3 - Moderate,Group 54,?,true,false,Do Not Notify,?,?,?,?,code 6,Resolved by 208,1/3/2016 09:56,6/3/2016 10:00
INC0000139,Resolved,true,1,0,5,true,Caller 3284,Opened by  131,29/2/2016 09:50,Created by 62,29/2/2016 10:16,Updated by 874,1/3/2016 09:56,Phone,Location 204,Category 53,Subcategory 303,Symptom 4,?,2 - Medium,2 - Medium,3 - Moderate,Group 54,?,true,false,Do Not Notify,?,?,?,?,code 6,Resolved by 208,1/3/2016 09:56,6/3/2016 10:00
INC0000139,Closed,false,1,0,6,true,Caller 3284,Opened by  131,29/2/2016 09:50,Created by 62,29/2/2016 10:16,Updated by 908,6/3/2016 10:00,Phone,Location 204,Category 53,Subcategory 303,Symptom 4,?,2 - Medium,2 - Medium,3 - Moderate,Group 54,?,true,false,Do Not Notify,?,?,?,?,code 6,Resolved by 208,1/3/2016 09:56,6/3/2016 10:00
INC0000140,Active,true,0,0,0,true,Caller 3868,Opened by  180,29/2/2016 09:51,Created by 81,29/2/2016 09:54,Updated by 340,29/2/2016 09:54,Phone,Location 79,Category 9,Subcategory 164,Symptom 509,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,Resolver 94,true,false,Do Not Notify,?,?,?,?,code 6,Resolved by 113,3/3/2016 11:59,8/3/2016 12:00
INC0000140,Active,true,0,0,1,true,Caller 3868,Opened by  180,29/2/2016 09:51,Created by 81,29/2/2016 09:54,Updated by 340,29/2/2016 10:03,Phone,Location 79,Category 9,Subcategory 164,Symptom 509,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,Resolver 94,true,false,Do Not Notify,?,?,?,?,code 6,Resolved by 113,3/3/2016 11:59,8/3/2016 12:00
INC0000140,Active,true,0,0,3,true,Caller 3868,Opened by  180,29/2/2016 09:51,Created by 81,29/2/2016 09:54,Updated by 340,29/2/2016 10:07,Phone,Location 79,Category 9,Subcategory 164,Symptom 509,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,Resolver 94,true,false,Do Not Notify,?,?,?,?,code 6,Resolved by 113,3/3/2016 11:59,8/3/2016 12:00
INC0000140,Active,true,1,0,4,true,Caller 3868,Opened by  180,29/2/2016 09:51,Created by 81,29/2/2016 09:54,Updated by 340,29/2/2016 10:10,Phone,Location 79,Category 9,Subcategory 164,Symptom 509,?,2 - Medium,2 - Medium,3 - Moderate,Group 25,?,true,false,Do Not Notify,?,?,?,?,code 6,Resolved by 113,3/3/2016 11:59,8/3/2016 12:00
INC0000140,Active,true,1,0,5,true,Caller 3868,Opened by  180,29/2/2016 09:51,Created by 81,29/2/2016 09:54,Updated by 465,2/3/2016 09:12,Phone,Location 79,Category 9,Subcategory 164,Symptom 509,?,2 - Medium,2 - Medium,3 - Moderate,Group 25,Resolver 125,true,false,Do Not Notify,?,?,?,?,code 6,Resolved by 113,3/3/2016 11:59,8/3/2016 12:00
INC0000140,Resolved,true,1,0,6,true,Caller 3868,Opened by  180,29/2/2016 09:51,Created by 81,29/2/2016 09:54,Updated by 465,3/3/2016 11:59,Phone,Location 79,Category 9,Subcategory 164,Symptom 509,?,2 - Medium,2 - Medium,3 - Moderate,Group 25,Resolver 125,true,false,Do Not Notify,?,?,?,?,code 6,Resolved by 113,3/3/2016 11:59,8/3/2016 12:00
INC0000140,Closed,false,1,0,7,true,Caller 3868,Opened by  180,29/2/2016 09:51,Created by 81,29/2/2016 09:54,Updated by 908,8/3/2016 12:00,Phone,Location 79,Category 9,Subcategory 164,Symptom 509,?,2 - Medium,2 - Medium,3 - Moderate,Group 25,Resolver 125,true,false,Do Not Notify,?,?,?,?,code 6,Resolved by 113,3/3/2016 11:59,8/3/2016 12:00
INC0000141,Active,true,0,0,0,true,Caller 72,Opened by  40,29/2/2016 09:52,Created by 20,29/2/2016 09:54,Updated by 88,29/2/2016 09:54,Phone,Location 93,Category 53,Subcategory 271,Symptom 470,?,2 - Medium,2 - Medium,3 - Moderate,Group 54,?,true,false,Do Not Notify,Problem ID  2,?,?,?,code 7,Resolved by 208,2/3/2016 14:58,7/3/2016 15:00
INC0000141,Active,true,0,0,2,true,Caller 72,Opened by  40,29/2/2016 09:52,Created by 20,29/2/2016 09:54,Updated by 451,29/2/2016 09:57,Phone,Location 93,Category 53,Subcategory 271,Symptom 470,?,2 - Medium,2 - Medium,3 - Moderate,Group 54,?,true,false,Do Not Notify,Problem ID  2,?,?,?,code 7,Resolved by 208,2/3/2016 14:58,7/3/2016 15:00
INC0000141,Resolved,true,0,0,3,true,Caller 72,Opened by  40,29/2/2016 09:52,Created by 20,29/2/2016 09:54,Updated by 874,2/3/2016 14:58,Phone,Location 93,Category 53,Subcategory 271,Symptom 470,?,2 - Medium,2 - Medium,3 - Moderate,Group 54,?,true,false,Do Not Notify,Problem ID  2,?,?,?,code 7,Resolved by 208,2/3/2016 14:58,7/3/2016 15:00
INC0000141,Closed,false,0,0,4,true,Caller 72,Opened by  40,29/2/2016 09:52,Created by 20,29/2/2016 09:54,Updated by 908,7/3/2016 15:00,Phone,Location 93,Category 53,Subcategory 271,Symptom 470,?,2 - Medium,2 - Medium,3 - Moderate,Group 54,?,true,false,Do Not Notify,Problem ID  2,?,?,?,code 7,Resolved by 208,2/3/2016 14:58,7/3/2016 15:00
INC0000146,New,true,0,0,0,true,Caller 220,Opened by  24,29/2/2016 09:57,Created by 13,29/2/2016 10:02,Updated by 60,29/2/2016 10:02,Phone,Location 55,Category 53,Subcategory 194,Symptom 208,?,2 - Medium,2 - Medium,3 - Moderate,Group 54,?,true,false,Do Not Notify,Problem ID  2,?,?,?,code 7,Resolved by 208,2/3/2016 14:59,7/3/2016 15:00
INC0000146,New,true,0,0,1,true,Caller 220,Opened by  24,29/2/2016 09:57,Created by 13,29/2/2016 10:02,Updated by 451,29/2/2016 10:08,Phone,Location 55,Category 53,Subcategory 194,Symptom 208,?,2 - Medium,2 - Medium,3 - Moderate,Group 54,?,true,false,Do Not Notify,Problem ID  2,?,?,?,code 7,Resolved by 208,2/3/2016 14:59,7/3/2016 15:00
INC0000146,Resolved,true,0,0,2,true,Caller 220,Opened by  24,29/2/2016 09:57,Created by 13,29/2/2016 10:02,Updated by 874,2/3/2016 14:59,Phone,Location 55,Category 53,Subcategory 194,Symptom 208,?,2 - Medium,2 - Medium,3 - Moderate,Group 54,?,true,false,Do Not Notify,Problem ID  2,?,?,?,code 7,Resolved by 208,2/3/2016 14:59,7/3/2016 15:00
INC0000146,Closed,false,0,0,3,true,Caller 220,Opened by  24,29/2/2016 09:57,Created by 13,29/2/2016 10:02,Updated by 908,7/3/2016 15:00,Phone,Location 55,Category 53,Subcategory 194,Symptom 208,?,2 - Medium,2 - Medium,3 - Moderate,Group 54,?,true,false,Do Not Notify,Problem ID  2,?,?,?,code 7,Resolved by 208,2/3/2016 14:59,7/3/2016 15:00
INC0000147,Active,true,0,0,0,true,Caller 926,Opened by  40,29/2/2016 10:00,Created by 20,29/2/2016 10:08,Updated by 88,29/2/2016 10:08,Phone,Location 179,Category 53,Subcategory 271,Symptom 470,?,2 - Medium,2 - Medium,3 - Moderate,Group 27,Resolver 125,true,false,Do Not Notify,Problem ID  2,?,?,?,code 5,Resolved by 113,14/3/2016 09:49,19/3/2016 10:00
INC0000147,Active,true,0,0,1,true,Caller 926,Opened by  40,29/2/2016 10:00,Created by 20,29/2/2016 10:08,Updated by 133,29/2/2016 10:26,Phone,Location 179,Category 53,Subcategory 271,Symptom 470,?,2 - Medium,2 - Medium,3 - Moderate,Group 27,Resolver 125,true,false,Do Not Notify,Problem ID  2,?,?,?,code 5,Resolved by 113,14/3/2016 09:49,19/3/2016 10:00
INC0000147,Active,true,1,0,2,true,Caller 926,Opened by  40,29/2/2016 10:00,Created by 20,29/2/2016 10:08,Updated by 336,29/2/2016 13:48,Phone,Location 179,Category 53,Subcategory 271,Symptom 470,?,2 - Medium,2 - Medium,3 - Moderate,Group 25,Resolver 125,true,false,Do Not Notify,Problem ID  2,?,?,?,code 5,Resolved by 113,14/3/2016 09:49,19/3/2016 10:00
INC0000147,Active,true,1,0,4,true,Caller 926,Opened by  40,29/2/2016 10:00,Created by 20,29/2/2016 10:08,Updated by 465,3/3/2016 14:38,Phone,Location 179,Category 53,Subcategory 271,Symptom 470,?,2 - Medium,2 - Medium,3 - Moderate,Group 25,Resolver 125,true,false,Do Not Notify,Problem ID  2,?,?,?,code 5,Resolved by 113,14/3/2016 09:49,19/3/2016 10:00
INC0000147,Active,true,1,0,6,true,Caller 926,Opened by  40,29/2/2016 10:00,Created by 20,29/2/2016 10:08,Updated by 465,8/3/2016 13:32,Phone,Location 179,Category 53,Subcategory 271,Symptom 470,?,2 - Medium,2 - Medium,3 - Moderate,Group 25,Resolver 125,true,false,Do Not Notify,Problem ID  2,?,?,?,code 5,Resolved by 113,14/3/2016 09:49,19/3/2016 10:00
INC0000147,Resolved,true,1,0,8,true,Caller 926,Opened by  40,29/2/2016 10:00,Created by 20,29/2/2016 10:08,Updated by 465,14/3/2016 09:49,Phone,Location 179,Category 53,Subcategory 271,Symptom 470,?,2 - Medium,2 - Medium,3 - Moderate,Group 25,Resolver 125,true,false,Do Not Notify,Problem ID  2,?,?,?,code 5,Resolved by 113,14/3/2016 09:49,19/3/2016 10:00
INC0000147,Closed,false,1,0,9,false,Caller 926,Opened by  40,29/2/2016 10:00,Created by 20,29/2/2016 10:08,Updated by 908,19/3/2016 10:00,Phone,Location 179,Category 53,Subcategory 271,Symptom 470,?,2 - Medium,2 - Medium,3 - Moderate,Group 25,Resolver 125,true,false,Do Not Notify,Problem ID  2,?,?,?,code 5,Resolved by 113,14/3/2016 09:49,19/3/2016 10:00
INC0000148,New,true,0,0,0,true,Caller 4279,Opened by  501,29/2/2016 10:00,Created by 216,29/2/2016 10:04,Updated by 915,29/2/2016 10:04,Phone,Location 93,Category 53,Subcategory 127,Symptom 470,?,2 - Medium,2 - Medium,3 - Moderate,Group 54,?,true,false,Do Not Notify,Problem ID  2,?,?,?,code 1,Resolved by 208,2/3/2016 15:00,7/3/2016 16:00
INC0000148,New,true,0,0,1,true,Caller 4279,Opened by  501,29/2/2016 10:00,Created by 216,29/2/2016 10:04,Updated by 750,29/2/2016 10:12,Phone,Location 93,Category 53,Subcategory 127,Symptom 470,?,2 - Medium,2 - Medium,3 - Moderate,Group 54,?,true,false,Do Not Notify,Problem ID  2,?,?,?,code 1,Resolved by 208,2/3/2016 15:00,7/3/2016 16:00
INC0000148,Resolved,true,0,0,2,true,Caller 4279,Opened by  501,29/2/2016 10:00,Created by 216,29/2/2016 10:04,Updated by 874,2/3/2016 15:00,Phone,Location 93,Category 53,Subcategory 127,Symptom 470,?,2 - Medium,2 - Medium,3 - Moderate,Group 54,?,true,false,Do Not Notify,Problem ID  2,?,?,?,code 1,Resolved by 208,2/3/2016 15:00,7/3/2016 16:00
INC0000148,Closed,false,0,0,3,true,Caller 4279,Opened by  501,29/2/2016 10:00,Created by 216,29/2/2016 10:04,Updated by 908,7/3/2016 16:00,Phone,Location 93,Category 53,Subcategory 127,Symptom 470,?,2 - Medium,2 - Medium,3 - Moderate,Group 54,?,true,false,Do Not Notify,Problem ID  2,?,?,?,code 1,Resolved by 208,2/3/2016 15:00,7/3/2016 16:00
INC0000149,New,true,0,0,0,true,Caller 4331,Opened by  62,29/2/2016 10:01,Created by 33,29/2/2016 10:06,Updated by 133,29/2/2016 10:06,Phone,Location 142,Category 53,Subcategory 127,Symptom 470,?,2 - Medium,2 - Medium,3 - Moderate,Group 54,?,true,false,Do Not Notify,Problem ID  2,?,?,?,code 7,Resolved by 208,2/3/2016 15:01,7/3/2016 16:00
INC0000149,New,true,0,0,1,true,Caller 4331,Opened by  62,29/2/2016 10:01,Created by 33,29/2/2016 10:06,Updated by 133,29/2/2016 10:11,Phone,Location 142,Category 53,Subcategory 127,Symptom 470,?,2 - Medium,2 - Medium,3 - Moderate,Group 54,?,true,false,Do Not Notify,Problem ID  2,?,?,?,code 7,Resolved by 208,2/3/2016 15:01,7/3/2016 16:00
INC0000149,Resolved,true,0,0,2,true,Caller 4331,Opened by  62,29/2/2016 10:01,Created by 33,29/2/2016 10:06,Updated by 874,2/3/2016 15:01,Phone,Location 142,Category 53,Subcategory 127,Symptom 470,?,2 - Medium,2 - Medium,3 - Moderate,Group 54,?,true,false,Do Not Notify,Problem ID  2,?,?,?,code 7,Resolved by 208,2/3/2016 15:01,7/3/2016 16:00
INC0000149,Closed,false,0,0,3,true,Caller 4331,Opened by  62,29/2/2016 10:01,Created by 33,29/2/2016 10:06,Updated by 908,7/3/2016 16:00,Phone,Location 142,Category 53,Subcategory 127,Symptom 470,?,2 - Medium,2 - Medium,3 - Moderate,Group 54,?,true,false,Do Not Notify,Problem ID  2,?,?,?,code 7,Resolved by 208,2/3/2016 15:01,7/3/2016 16:00
INC0000152,New,true,0,0,0,true,Caller 1913,Opened by  180,29/2/2016 10:08,Created by 81,29/2/2016 10:16,Updated by 340,29/2/2016 10:16,Phone,Location 51,Category 53,Subcategory 168,Symptom 4,?,2 - Medium,2 - Medium,3 - Moderate,Group 30,Resolver 201,true,false,Do Not Notify,?,?,?,?,code 6,Resolved by 183,3/3/2016 09:23,8/3/2016 10:00
INC0000152,Awaiting User Info,true,0,0,1,true,Caller 1913,Opened by  180,29/2/2016 10:08,Created by 81,29/2/2016 10:16,Updated by 789,1/3/2016 14:28,Phone,Location 51,Category 53,Subcategory 168,Symptom 4,?,2 - Medium,2 - Medium,3 - Moderate,Group 30,Resolver 201,true,true,Do Not Notify,?,?,?,?,code 6,Resolved by 183,3/3/2016 09:23,8/3/2016 10:00
INC0000152,Awaiting User Info,true,0,0,2,true,Caller 1913,Opened by  180,29/2/2016 10:08,Created by 81,29/2/2016 10:16,Updated by 789,1/3/2016 14:29,Phone,Location 51,Category 53,Subcategory 168,Symptom 4,?,2 - Medium,2 - Medium,3 - Moderate,Group 30,Resolver 201,true,true,Do Not Notify,?,?,?,?,code 6,Resolved by 183,3/3/2016 09:23,8/3/2016 10:00
INC0000152,Resolved,true,0,0,3,true,Caller 1913,Opened by  180,29/2/2016 10:08,Created by 81,29/2/2016 10:16,Updated by 789,3/3/2016 09:23,Phone,Location 51,Category 53,Subcategory 168,Symptom 4,?,2 - Medium,2 - Medium,3 - Moderate,Group 30,Resolver 201,true,true,Do Not Notify,?,?,?,?,code 6,Resolved by 183,3/3/2016 09:23,8/3/2016 10:00
INC0000152,Closed,false,0,0,4,true,Caller 1913,Opened by  180,29/2/2016 10:08,Created by 81,29/2/2016 10:16,Updated by 908,8/3/2016 10:00,Phone,Location 51,Category 53,Subcategory 168,Symptom 4,?,2 - Medium,2 - Medium,3 - Moderate,Group 30,Resolver 201,true,true,Do Not Notify,?,?,?,?,code 6,Resolved by 183,3/3/2016 09:23,8/3/2016 10:00
INC0000153,New,true,0,0,0,true,Caller 5150,Opened by  24,29/2/2016 10:10,Created by 13,29/2/2016 10:11,Updated by 60,29/2/2016 10:11,Phone,Location 108,Category 53,Subcategory 194,Symptom 208,?,2 - Medium,2 - Medium,3 - Moderate,Group 54,?,true,false,Do Not Notify,Problem ID  2,?,?,?,code 7,Resolved by 208,2/3/2016 14:55,7/3/2016 15:00
INC0000153,New,true,0,0,1,true,Caller 5150,Opened by  24,29/2/2016 10:10,Created by 13,29/2/2016 10:11,Updated by 451,29/2/2016 10:12,Phone,Location 108,Category 53,Subcategory 194,Symptom 208,?,2 - Medium,2 - Medium,3 - Moderate,Group 54,?,true,false,Do Not Notify,Problem ID  2,?,?,?,code 7,Resolved by 208,2/3/2016 14:55,7/3/2016 15:00
INC0000153,Resolved,true,0,0,2,true,Caller 5150,Opened by  24,29/2/2016 10:10,Created by 13,29/2/2016 10:11,Updated by 874,2/3/2016 14:55,Phone,Location 108,Category 53,Subcategory 194,Symptom 208,?,2 - Medium,2 - Medium,3 - Moderate,Group 54,?,true,false,Do Not Notify,Problem ID  2,?,?,?,code 7,Resolved by 208,2/3/2016 14:55,7/3/2016 15:00
INC0000153,Closed,false,0,0,3,true,Caller 5150,Opened by  24,29/2/2016 10:10,Created by 13,29/2/2016 10:11,Updated by 908,7/3/2016 15:00,Phone,Location 108,Category 53,Subcategory 194,Symptom 208,?,2 - Medium,2 - Medium,3 - Moderate,Group 54,?,true,false,Do Not Notify,Problem ID  2,?,?,?,code 7,Resolved by 208,2/3/2016 14:55,7/3/2016 15:00
INC0000155,New,true,0,0,0,true,Caller 278,Opened by  180,29/2/2016 10:12,Created by 81,29/2/2016 10:13,Updated by 340,29/2/2016 10:13,Phone,Location 171,Category 53,Subcategory 194,?,?,2 - Medium,2 - Medium,3 - Moderate,Group 54,?,true,false,Do Not Notify,Problem ID  2,?,?,?,code 7,Resolved by 208,2/3/2016 15:02,7/3/2016 16:00
INC0000155,New,true,0,0,1,true,Caller 278,Opened by  180,29/2/2016 10:12,Created by 81,29/2/2016 10:13,Updated by 133,29/2/2016 10:19,Phone,Location 171,Category 53,Subcategory 194,?,?,2 - Medium,2 - Medium,3 - Moderate,Group 54,?,true,false,Do Not Notify,Problem ID  2,?,?,?,code 7,Resolved by 208,2/3/2016 15:02,7/3/2016 16:00
INC0000155,Resolved,true,0,0,2,true,Caller 278,Opened by  180,29/2/2016 10:12,Created by 81,29/2/2016 10:13,Updated by 874,2/3/2016 15:02,Phone,Location 171,Category 53,Subcategory 194,?,?,2 - Medium,2 - Medium,3 - Moderate,Group 54,?,true,false,Do Not Notify,Problem ID  2,?,?,?,code 7,Resolved by 208,2/3/2016 15:02,7/3/2016 16:00
INC0000155,Closed,false,0,0,3,true,Caller 278,Opened by  180,29/2/2016 10:12,Created by 81,29/2/2016 10:13,Updated by 908,7/3/2016 16:00,Phone,Location 171,Category 53,Subcategory 194,?,?,2 - Medium,2 - Medium,3 - Moderate,Group 54,?,true,false,Do Not Notify,Problem ID  2,?,?,?,code 7,Resolved by 208,2/3/2016 15:02,7/3/2016 16:00
INC0000156,New,true,0,0,0,true,Caller 2811,Opened by  501,29/2/2016 10:14,Created by 216,29/2/2016 10:18,Updated by 915,29/2/2016 10:18,Phone,Location 93,Category 53,Subcategory 127,Symptom 470,?,2 - Medium,2 - Medium,3 - Moderate,Group 54,?,true,false,Do Not Notify,Problem ID  2,?,?,?,code 7,Resolved by 208,2/3/2016 15:02,7/3/2016 16:00
INC0000156,New,true,0,0,1,true,Caller 2811,Opened by  501,29/2/2016 10:14,Created by 216,29/2/2016 10:18,Updated by 133,29/2/2016 10:19,Phone,Location 93,Category 53,Subcategory 127,Symptom 470,?,2 - Medium,2 - Medium,3 - Moderate,Group 54,?,true,false,Do Not Notify,Problem ID  2,?,?,?,code 7,Resolved by 208,2/3/2016 15:02,7/3/2016 16:00
INC0000156,Resolved,true,0,0,2,true,Caller 2811,Opened by  501,29/2/2016 10:14,Created by 216,29/2/2016 10:18,Updated by 874,2/3/2016 15:02,Phone,Location 93,Category 53,Subcategory 127,Symptom 470,?,2 - Medium,2 - Medium,3 - Moderate,Group 54,?,true,false,Do Not Notify,Problem ID  2,?,?,?,code 7,Resolved by 208,2/3/2016 15:02,7/3/2016 16:00
INC0000156,Closed,false,0,0,3,true,Caller 2811,Opened by  501,29/2/2016 10:14,Created by 216,29/2/2016 10:18,Updated by 908,7/3/2016 16:00,Phone,Location 93,Category 53,Subcategory 127,Symptom 470,?,2 - Medium,2 - Medium,3 - Moderate,Group 54,?,true,false,Do Not Notify,Problem ID  2,?,?,?,code 7,Resolved by 208,2/3/2016 15:02,7/3/2016 16:00
INC0000158,New,true,0,0,0,true,Caller 229,Opened by  301,29/2/2016 10:17,Created by 129,29/2/2016 10:37,Updated by 573,29/2/2016 10:37,Phone,Location 56,Category 53,Subcategory 127,Symptom 470,?,2 - Medium,2 - Medium,3 - Moderate,Group 54,?,true,false,Do Not Notify,?,?,?,?,code 7,Resolved by 208,2/3/2016 15:06,7/3/2016 16:00
INC0000158,Resolved,true,0,0,1,true,Caller 229,Opened by  301,29/2/2016 10:17,Created by 129,29/2/2016 10:37,Updated by 874,2/3/2016 15:06,Phone,Location 56,Category 53,Subcategory 127,Symptom 470,?,2 - Medium,2 - Medium,3 - Moderate,Group 54,?,true,false,Do Not Notify,?,?,?,?,code 7,Resolved by 208,2/3/2016 15:06,7/3/2016 16:00
INC0000158,Closed,false,0,0,2,true,Caller 229,Opened by  301,29/2/2016 10:17,Created by 129,29/2/2016 10:37,Updated by 908,7/3/2016 16:00,Phone,Location 56,Category 53,Subcategory 127,Symptom 470,?,2 - Medium,2 - Medium,3 - Moderate,Group 54,?,true,false,Do Not Notify,?,?,?,?,code 7,Resolved by 208,2/3/2016 15:06,7/3/2016 16:00
INC0000159,New,true,0,0,0,true,Caller 3923,Opened by  180,29/2/2016 10:17,Created by 81,29/2/2016 10:22,Updated by 340,29/2/2016 10:22,Phone,Location 143,Category 24,Subcategory 164,Symptom 571,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,?,true,false,Do Not Notify,?,?,?,?,code 6,Resolved by 215,2/3/2016 10:09,7/3/2016 11:00
INC0000159,New,true,0,0,1,true,Caller 3923,Opened by  180,29/2/2016 10:17,Created by 81,29/2/2016 10:22,Updated by 340,29/2/2016 10:23,Phone,Location 143,Category 24,Subcategory 164,Symptom 571,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,?,true,false,Do Not Notify,?,?,?,?,code 6,Resolved by 215,2/3/2016 10:09,7/3/2016 11:00
INC0000159,New,true,1,0,3,true,Caller 3923,Opened by  180,29/2/2016 10:17,Created by 81,29/2/2016 10:22,Updated by 340,29/2/2016 10:27,Phone,Location 143,Category 24,Subcategory 164,Symptom 571,?,2 - Medium,2 - Medium,3 - Moderate,Group 28,?,true,false,Do Not Notify,?,?,?,?,code 6,Resolved by 215,2/3/2016 10:09,7/3/2016 11:00
INC0000159,Resolved,true,1,0,4,true,Caller 3923,Opened by  180,29/2/2016 10:17,Created by 81,29/2/2016 10:22,Updated by 928,2/3/2016 09:01,Phone,Location 143,Category 24,Subcategory 164,Symptom 571,?,2 - Medium,2 - Medium,3 - Moderate,Group 28,?,true,false,Do Not Notify,?,?,?,?,code 6,Resolved by 215,2/3/2016 10:09,7/3/2016 11:00
INC0000159,Resolved,true,1,0,5,true,Caller 3923,Opened by  180,29/2/2016 10:17,Created by 81,29/2/2016 10:22,Updated by 928,2/3/2016 10:09,Phone,Location 143,Category 24,Subcategory 164,Symptom 571,?,2 - Medium,2 - Medium,3 - Moderate,Group 28,?,true,false,Do Not Notify,?,?,?,?,code 6,Resolved by 215,2/3/2016 10:09,7/3/2016 11:00
